286,484,229,"2015-01-29 02:48:57.566041","2015-01-29 02:48:57.566041"
287,486,225,"2015-01-29 02:48:58.349065","2015-01-29 02:48:58.349065"
288,486,229,"2015-01-29 02:48:58.513070","2015-01-29 02:48:58.513070"
289,491,234,"2015-01-29 02:48:59.791109","2015-01-29 02:48:59.791109"
290,497,236,"2015-01-29 02:49:01.595164","2015-01-29 02:49:01.595164"
291,497,240,"2015-01-29 02:49:01.749169","2015-01-29 02:49:01.749169"
292,498,232,"2015-01-29 02:49:03.026208","2015-01-29 02:49:03.026208"
293,498,240,"2015-01-29 02:49:03.168212","2015-01-29 02:49:03.168212"
294,499,233,"2015-01-29 02:49:03.808232","2015-01-29 02:49:03.808232"
295,505,235,"2015-01-29 02:49:05.689289","2015-01-29 02:49:05.689289"
296,505,240,"2015-01-29 02:49:05.876295","2015-01-29 02:49:05.876295"
297,506,231,"2015-01-29 02:49:06.745321","2015-01-29 02:49:06.745321"
298,506,240,"2015-01-29 02:49:06.910326","2015-01-29 02:49:06.910326"
299,508,244,"2015-01-29 02:49:07.769352","2015-01-29 02:49:07.769352"
300,508,246,"2015-01-29 02:49:07.978359","2015-01-29 02:49:07.978359"
301,513,242,"2015-01-29 02:49:09.761413","2015-01-29 02:49:09.761413"
302,513,243,"2015-01-29 02:49:09.984420","2015-01-29 02:49:09.984420"
303,513,247,"2015-01-29 02:49:10.124424","2015-01-29 02:49:10.124424"
304,515,243,"2015-01-29 02:49:11.434464","2015-01-29 02:49:11.434464"
305,515,247,"2015-01-29 02:49:11.599469","2015-01-29 02:49:11.599469"
306,518,244,"2015-01-29 02:49:12.865508","2015-01-29 02:49:12.865508"
307,518,246,"2015-01-29 02:49:13.007512","2015-01-29 02:49:13.007512"
308,523,242,"2015-01-29 02:49:14.714564","2015-01-29 02:49:14.714564"
309,523,243,"2015-01-29 02:49:14.856569","2015-01-29 02:49:14.856569"
310,523,247,"2015-01-29 02:49:14.999573","2015-01-29 02:49:14.999573"
311,525,243,"2015-01-29 02:49:16.101607","2015-01-29 02:49:16.101607"
312,525,247,"2015-01-29 02:49:16.255611","2015-01-29 02:49:16.255611"
313,527,249,"2015-01-29 02:49:17.245641","2015-01-29 02:49:17.245641"
314,527,255,"2015-01-29 02:49:17.409646","2015-01-29 02:49:17.409646"
315,529,250,"2015-01-29 02:49:18.390676","2015-01-29 02:49:18.390676"
316,529,255,"2015-01-29 02:49:18.565682","2015-01-29 02:49:18.565682"
317,531,248,"2015-01-29 02:49:19.523711","2015-01-29 02:49:19.523711"
318,531,255,"2015-01-29 02:49:19.677716","2015-01-29 02:49:19.677716"
319,534,251,"2015-01-29 02:49:20.701747","2015-01-29 02:49:20.701747"
320,535,249,"2015-01-29 02:49:21.362767","2015-01-29 02:49:21.362767"
321,535,255,"2015-01-29 02:49:21.536772","2015-01-29 02:49:21.536772"
322,537,250,"2015-01-29 02:49:22.429800","2015-01-29 02:49:22.429800"
323,537,255,"2015-01-29 02:49:22.604805","2015-01-29 02:49:22.604805"
324,539,248,"2015-01-29 02:49:23.452831","2015-01-29 02:49:23.452831"
325,539,255,"2015-01-29 02:49:23.605835","2015-01-29 02:49:23.605835"
326,542,251,"2015-01-29 02:49:24.542864","2015-01-29 02:49:24.542864"
327,546,259,"2015-01-29 02:49:26.186914","2015-01-29 02:49:26.186914"
328,549,258,"2015-01-29 02:49:27.282948","2015-01-29 02:49:27.282948"
329,549,262,"2015-01-29 02:49:27.435952","2015-01-29 02:49:27.435952"
330,550,257,"2015-01-29 02:49:28.449983","2015-01-29 02:49:28.449983"
331,550,262,"2015-01-29 02:49:28.602988","2015-01-29 02:49:28.602988"
332,551,262,"2015-01-29 02:49:29.199006","2015-01-29 02:49:29.199006"
